,savoy_flow,savoy_height,osage_creek_flow,osage_creek_height,hwy_16_flow,hwy_16_height,hwy_59_height,lake_francis_height,watts_ok_flow,watts_ok_height,day_of_year,seasonal_cycle,hour_of_day,hour_sin,hour_cos,precip_expected_mm_saturation,precip_fayetteville_saturation,precip_springdale_saturation,precip_bentonville_saturation,savoy_height_3h_ago,savoy_height_6h_ago,savoy_height_12h_ago,savoy_height_24h_ago,savoy_height_trend_6h,savoy_height_trend_24h,osage_creek_flow_3h_ago,osage_creek_flow_6h_ago,osage_creek_flow_12h_ago,osage_creek_flow_24h_ago,osage_creek_flow_trend_6h,osage_creek_flow_trend_24h,savoy_trend,hwy_16_flow_3h_ago,hwy_16_flow_6h_ago,hwy_16_flow_12h_ago,hwy_16_flow_trend_6h,hwy_16_height_3h_ago,hwy_16_height_6h_ago,hwy_16_height_12h_ago,hwy_16_height_trend_6h,qpf_next_6h,qpf_next_12h,qpf_next_24h,hwy_59_flow_est,hwy_59_height_3h_ago,hwy_59_height_6h_ago,hwy_59_height_trend_6h,hwy_59_flow_est_3h_ago,hwy_59_flow_est_6h_ago,hwy_59_flow_est_trend_6h,precip_111101030606,precip_111101030607,precip_111101030401,precip_111101030201,precip_111101030204,precip_111101030302,precip_111101030305,precip_111101030102,precip_111101030103,precip_111101030601,precip_111101030504,precip_111101030605,precip_111101030202,precip_111101030606_3h_ago,precip_111101030606_6h_ago,precip_111101030606_12h_ago,precip_111101030606_3h_sum,precip_111101030606_6h_sum,precip_111101030606_24h_sum,precip_111101030606_48h_sum,precip_111101030606_168h_sum,precip_111101030606_720h_sum,precip_111101030606_runoff_risk,precip_111101030607_3h_ago,precip_111101030607_6h_ago,precip_111101030607_12h_ago,precip_111101030607_3h_sum,precip_111101030607_6h_sum,precip_111101030607_24h_sum,precip_111101030607_48h_sum,precip_111101030607_168h_sum,precip_111101030607_720h_sum,precip_111101030607_runoff_risk,precip_111101030401_3h_ago,precip_111101030401_6h_ago,precip_111101030401_12h_ago,precip_111101030401_3h_sum,precip_111101030401_6h_sum,precip_111101030401_24h_sum,precip_111101030401_48h_sum,precip_111101030401_168h_sum,precip_111101030401_720h_sum,precip_111101030401_runoff_risk,precip_111101030201_3h_ago,precip_111101030201_6h_ago,precip_111101030201_12h_ago,precip_111101030201_3h_sum,precip_111101030201_6h_sum,precip_111101030201_24h_sum,precip_111101030201_48h_sum,precip_111101030201_168h_sum,precip_111101030201_720h_sum,precip_111101030201_runoff_risk,precip_111101030204_3h_ago,precip_111101030204_6h_ago,precip_111101030204_12h_ago,precip_111101030204_3h_sum,precip_111101030204_6h_sum,precip_111101030204_24h_sum,precip_111101030204_48h_sum,precip_111101030204_168h_sum,precip_111101030204_720h_sum,precip_111101030204_runoff_risk,precip_111101030302_3h_ago,precip_111101030302_6h_ago,precip_111101030302_12h_ago,precip_111101030302_3h_sum,precip_111101030302_6h_sum,precip_111101030302_24h_sum,precip_111101030302_48h_sum,precip_111101030302_168h_sum,precip_111101030302_720h_sum,precip_111101030302_runoff_risk,precip_111101030305_3h_ago,precip_111101030305_6h_ago,precip_111101030305_12h_ago,precip_111101030305_3h_sum,precip_111101030305_6h_sum,precip_111101030305_24h_sum,precip_111101030305_48h_sum,precip_111101030305_168h_sum,precip_111101030305_720h_sum,precip_111101030305_runoff_risk,precip_111101030102_3h_ago,precip_111101030102_6h_ago,precip_111101030102_12h_ago,precip_111101030102_3h_sum,precip_111101030102_6h_sum,precip_111101030102_24h_sum,precip_111101030102_48h_sum,precip_111101030102_168h_sum,precip_111101030102_720h_sum,precip_111101030102_runoff_risk,precip_111101030103_3h_ago,precip_111101030103_6h_ago,precip_111101030103_12h_ago,precip_111101030103_3h_sum,precip_111101030103_6h_sum,precip_111101030103_24h_sum,precip_111101030103_48h_sum,precip_111101030103_168h_sum,precip_111101030103_720h_sum,precip_111101030103_runoff_risk,precip_111101030601_3h_ago,precip_111101030601_6h_ago,precip_111101030601_12h_ago,precip_111101030601_3h_sum,precip_111101030601_6h_sum,precip_111101030601_24h_sum,precip_111101030601_48h_sum,precip_111101030601_168h_sum,precip_111101030601_720h_sum,precip_111101030601_runoff_risk,precip_111101030504_3h_ago,precip_111101030504_6h_ago,precip_111101030504_12h_ago,precip_111101030504_3h_sum,precip_111101030504_6h_sum,precip_111101030504_24h_sum,precip_111101030504_48h_sum,precip_111101030504_168h_sum,precip_111101030504_720h_sum,precip_111101030504_runoff_risk,precip_111101030605_3h_ago,precip_111101030605_6h_ago,precip_111101030605_12h_ago,precip_111101030605_3h_sum,precip_111101030605_6h_sum,precip_111101030605_24h_sum,precip_111101030605_48h_sum,precip_111101030605_168h_sum,precip_111101030605_720h_sum,precip_111101030605_runoff_risk,precip_111101030202_3h_ago,precip_111101030202_6h_ago,precip_111101030202_12h_ago,precip_111101030202_3h_sum,precip_111101030202_6h_sum,precip_111101030202_24h_sum,precip_111101030202_48h_sum,precip_111101030202_168h_sum,precip_111101030202_720h_sum,precip_111101030202_runoff_risk
2026-06-28 18:30:00+00:00,517.0,4.1,250.0,3.36,1280.0,8.04,5.2,911.03,1570.0,5.16,179,0.060213277365793,18,-1.0,-1.8369701987210294e-16,0.0,13.125,17.724999999999998,28.0,4.76,8.36,4.76,8.36,-0.0600000000000005,-0.2600000000000007,281.0,362.0,281.0,362.0,-4.0,-9.0,-0.0100000000000006,2170.0,980.0,2170.0,-60.0,8.98,7.68,8.98,-0.0600000000000005,0.0,0.0,0.0,1542.6666666666667,6.82,4.66,-0.0999999999999996,2732.5,1174.4186046511627,-62.71794871794873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,15.3,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,19.55,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.075,49.3,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.42500000000000004,9.225,46.3,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6500000000000001,11.05,40.4,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,16.299999999999997,43.55,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.125,14.3,39.45,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.225,10.375,47.0,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.525,9.875,38.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.6,44.400000000000006,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,27.5,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.375,11.675,43.4,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.425,11.725,40.725,66.4,0.0
2026-06-28 19:00:00+00:00,514.0,4.09,250.0,3.36,1260.0,8.01,5.17,911.0,1550.0,5.12,179,0.060213277365793,19,-0.9659258262890684,0.2588190451025203,0.0,13.1,17.525,27.95,4.71,8.38,4.71,8.38,-0.04,-0.2300000000000004,279.0,359.0,279.0,359.0,-2.0,-7.0,0.0,2110.0,980.0,2110.0,-60.0,8.91,7.68,8.91,-0.0700000000000002,0.0,0.0,0.0,1501.6216216216217,6.68,4.67,-0.0899999999999998,2617.692307692308,1177.2222222222222,-84.91683991683976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,15.1,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,19.375,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,49.3,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.35,8.925,46.3,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5250000000000001,10.75,40.4,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,15.424999999999999,43.5,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,13.975000000000001,39.4,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.925,47.0,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.575000000000001,38.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,16.400000000000002,44.400000000000006,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,27.2,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.275,11.4,43.375,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.375,11.525,40.699999999999996,66.4,0.0
2026-06-28 19:30:00+00:00,510.0,4.08,250.0,3.36,1240.0,7.99,5.14,910.99,1530.0,5.09,179,0.060213277365793,19,-0.9659258262890684,0.2588190451025203,0.0,13.1,17.175,27.85,4.68,8.13,4.68,8.13,-0.04,-0.2199999999999997,279.0,353.0,279.0,353.0,0.0,-7.0,0.0099999999999997,2050.0,988.0,2050.0,-60.0,8.85,7.69,8.85,-0.0700000000000002,0.0,0.0,0.0,1490.8333333333333,6.55,4.69,-0.0900000000000007,2527.0,1190.0,-64.7222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,14.9,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,19.325000000000003,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,49.3,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,8.375,46.3,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3750000000000002,10.25,40.4,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,15.275,43.5,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.025,13.725000000000001,39.4,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.375,47.0,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.125,38.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.025,16.2,44.400000000000006,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.025,27.2,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.225,11.0,43.324999999999996,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.325,11.174999999999999,40.699999999999996,66.4,0.0
2026-06-28 20:00:00+00:00,506.0,4.07,252.0,3.37,1230.0,7.98,5.11,910.95,1510.0,5.06,179,0.060213277365793,20,-0.8660254037844386,0.5000000000000001,0.0,13.05,16.95,27.8,4.63,7.78,4.63,7.78,-0.0299999999999993,-0.2099999999999999,276.0,351.0,276.0,351.0,2.0,-5.0,0.0,2000.0,980.0,2000.0,-50.0,8.79,7.68,8.79,-0.0599999999999987,0.0,0.0,0.0,1473.3333333333333,6.44,4.7,-0.0899999999999998,2435.833333333333,1195.6818181818182,-69.33333333333348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,14.675,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,19.25,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.025,49.3,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,8.05,46.3,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2250000000000002,9.925,40.4,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,43.5,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55,39.4,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,9.0,46.975,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.85,38.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,44.400000000000006,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.15,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,10.700000000000001,43.3,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.22499999999999998,10.924999999999999,40.699999999999996,66.4,0.0
2026-06-28 20:30:00+00:00,499.0,4.05,252.0,3.37,1210.0,7.96,5.07,910.94,1490.0,5.03,179,0.060213277365793,20,-0.8660254037844386,0.5000000000000001,0.0,12.95,16.849999999999998,27.8,4.6,7.35,4.6,7.35,-0.04,-0.2099999999999999,274.0,345.0,274.0,345.0,2.0,-5.0,0.0,1940.0,988.0,1940.0,-50.0,8.73,7.69,8.73,-0.0499999999999998,0.0,0.0,0.0,1436.75,6.33,4.72,-0.0999999999999996,2350.714285714286,1221.3725490196075,-64.87162162162167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,14.425,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,19.150000000000002,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,49.3,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,7.95,46.3,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000022,9.775,40.4,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.049999999999999,43.5,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.450000000000001,39.4,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.125,8.8,46.925,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.75,38.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.950000000000001,44.400000000000006,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.125,10.5,43.3,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.075,10.775,40.699999999999996,66.4,0.0
2026-06-28 21:00:00+00:00,491.0,4.03,252.0,3.37,1190.0,7.94,5.05,910.92,1480.0,5.01,179,0.060213277365793,21,-0.7071067811865477,0.7071067811865474,0.0,12.9,16.8,27.8,4.56,6.92,4.56,6.92,-0.0499999999999998,-0.2099999999999999,271.0,342.0,271.0,342.0,2.0,-5.0,-0.0099999999999997,1900.0,988.0,1900.0,-50.0,8.68,7.69,8.68,-0.0499999999999998,0.0,0.0,0.0,1420.0,6.23,4.71,-0.0899999999999998,2274.0,1206.1702127659576,-70.83333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.125,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,18.925,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.475,49.3,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,46.275,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.075,40.4,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,43.5,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15,39.375,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,8.675,46.9,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,8.425,38.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,44.375,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.825,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,10.375,43.3,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.375,40.6,66.4,0.0
2026-06-28 21:30:00+00:00,484.0,4.01,252.0,3.37,1180.0,7.92,5.02,910.89,1460.0,4.98,179,0.060213277365793,21,-0.7071067811865477,0.7071067811865474,0.0,12.9,16.8,27.8,4.54,6.61,4.54,6.61,-0.0600000000000005,-0.2099999999999999,271.0,339.0,271.0,339.0,0.0,-5.0,-0.0099999999999997,1850.0,1060.0,1850.0,-50.0,8.63,7.78,8.63,-0.0600000000000005,0.0,0.0,0.0,1403.030303030303,6.14,4.69,-0.0900000000000007,2197.2727272727275,1190.0,-70.30303030303025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.775,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.025,18.575000000000003,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.825,49.3,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,46.225,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.825,40.4,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,43.5,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65,39.325,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.025,8.625,46.9,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.025,7.875,38.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.325,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.475,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.025,10.325000000000001,43.3,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.725,40.4,66.4,0.0
2026-06-28 22:00:00+00:00,480.0,4.0,252.0,3.37,1170.0,7.91,5.0,910.88,1450.0,4.96,179,0.060213277365793,22,-0.5000000000000004,0.8660254037844384,0.0,12.9,16.8,27.8,4.5,6.35,4.5,6.35,-0.0499999999999998,-0.2000000000000001,269.0,337.0,269.0,337.0,0.0,-2.0,-0.0099999999999997,1810.0,1570.0,1810.0,-40.0,8.58,8.33,8.58,-0.0499999999999998,0.0,0.0,0.0,1378.392857142857,6.05,4.71,-0.0700000000000002,2140.0,1206.1702127659576,-58.35714285714289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.575000000000001,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,49.224999999999994,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,46.074999999999996,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.175,40.375,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,43.425,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.925,39.3,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,46.8,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,37.975,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,44.25,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.175,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.275,43.275,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.174999999999999,40.225,66.4,0.0
2026-06-28 22:30:00+00:00,477.0,3.99,254.0,3.38,1160.0,7.9,4.98,910.86,1440.0,4.94,179,0.060213277365793,22,-0.5000000000000004,0.8660254037844384,0.0,12.9,16.8,27.8,4.47,6.14,4.47,6.14,-0.04,-0.1899999999999995,266.0,331.0,266.0,331.0,2.0,0.0,-0.0099999999999997,1780.0,2350.0,1780.0,-30.0,8.54,9.19,8.54,-0.04,0.0,0.0,0.0,1357.2727272727273,5.97,4.71,-0.0699999999999994,2075.0,1206.1702127659576,-62.72727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.525,44.1,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,49.074999999999996,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,45.824999999999996,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.125,40.325,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.05,43.275,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.975000000000001,39.3,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,46.6,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,37.925,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,44.150000000000006,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.925,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.225,43.224999999999994,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.725,40.074999999999996,66.4,0.0
2026-06-28 23:00:00+00:00,466.0,3.96,252.0,3.37,1130.0,7.87,4.95,910.84,1420.0,4.91,179,0.060213277365793,23,-0.2588190451025215,0.965925826289068,0.0,12.9,16.8,27.8,4.44,5.97,4.44,5.97,-0.0499999999999998,-0.2000000000000001,264.0,329.0,264.0,329.0,0.0,-2.0,-0.02,1730.0,3020.0,1730.0,-50.0,8.49,9.9,8.49,-0.0499999999999998,0.0,0.0,0.0,1339.107142857143,5.91,4.79,-0.0699999999999994,2033.636363636364,1260.6521739130435,-63.92316017316011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35,44.05,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,48.849999999999994,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.875,45.65,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.075,40.175,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,43.15,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.325000000000001,39.25,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,46.4,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,37.8,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,44.025000000000006,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.075,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,43.125,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,39.85,66.4,0.0
2026-06-28 23:30:00+00:00,462.0,3.95,252.0,3.37,1120.0,7.86,4.93,910.83,1410.0,4.89,179,0.060213277365793,23,-0.2588190451025215,0.965925826289068,0.0,12.9,16.8,27.8,4.4,5.83,4.4,5.83,-0.0499999999999998,-0.1799999999999997,264.0,323.0,264.0,323.0,0.0,0.0,-0.0099999999999997,1690.0,3410.0,1690.0,-50.0,8.45,10.28,8.45,-0.0499999999999998,0.0,0.0,0.0,1330.7692307692307,5.83,5.19,-0.0700000000000002,1971.875,1536.8181818181818,-47.6236263736264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,43.949999999999996,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,47.300000000000004,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,48.55,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.825,45.55,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.025,39.925,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,43.05,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.975000000000001,39.15,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,46.199999999999996,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,37.6,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,43.875,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.625,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05,42.974999999999994,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35,39.55,66.4,0.0
2026-06-29 00:00:00+00:00,459.0,3.94,252.0,3.37,1110.0,7.84,4.91,910.8,1400.0,4.87,180,0.0430222330045305,0,0.0,1.0,0.0,12.9,16.8,27.8,4.38,5.73,4.38,5.73,-0.0500000000000002,-0.1800000000000001,264.0,318.0,264.0,318.0,-2.0,2.0,0.0,1650.0,3580.0,1650.0,-50.0,8.41,10.46,8.41,-0.0600000000000005,0.0,0.0,0.0,1322.8,5.77,5.9,-0.0700000000000002,1940.0,2022.3076923076924,-34.4727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.575000000000001,43.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,47.275,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,48.4,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,45.425,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39.65,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,43.0,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.375,39.1,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,46.074999999999996,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,37.475,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.525,43.800000000000004,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.775,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.825000000000001,42.875,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,39.15,66.4,0.0
2026-06-29 00:30:00+00:00,452.0,3.92,252.0,3.37,1100.0,7.83,4.89,910.79,1390.0,4.85,180,0.0430222330045305,0,0.0,1.0,0.0,12.9,16.8,27.8,4.36,5.62,4.36,5.62,-0.04,-0.1799999999999997,259.0,312.0,259.0,312.0,0.0,2.0,-0.0100000000000002,1620.0,3630.0,1620.0,-30.0,8.38,10.51,8.38,-0.04,0.0,0.0,0.0,1309.5454545454545,5.7,6.6,-0.0600000000000005,1891.764705882353,2564.0,-29.561688311688386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.925,43.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,47.225,72.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,48.4,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,45.275,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39.35,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,43.0,65.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.525,39.1,60.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,46.025,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,37.425,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.175,43.800000000000004,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.525,53.2,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.475,42.824999999999996,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,38.65,66.4,0.0
